suicides/100k pop,HDI for year,suicides_no
7.78,,23
3.76,,5
3.07,,3
0.99,,1
0.0,,0
3.59,,6
0.97,,32
0.89,,36
0.67,,10
0.62,,27
0.45,,8
0.31,,1
0.27,,12
0.19,,8
0.04,,2
0.03,,1
0.0,,0
1.2,,4
1.04,,16
0.59,,20
0.57,,1
0.54,,24
0.51,,21
0.16,,7
0.14,,5
0.11,,2
0.09,,4
0.0,,0
0.0,,0
2.21,,4
1.18,,41
0.99,,42
0.77,,35
0.77,,12
0.58,,2
0.37,,17
0.37,,7
0.22,,10
0.14,,5
0.06,,3
0.04,,2
2.71,,5
1.79,,64
1.63,,71
1.25,,58
1.06,,17
0.85,,3
0.57,,21
0.41,,19
0.26,,5
0.22,,10
0.08,,4
0.04,,2
2.15,0.632,4
1.76,0.632,79
1.53,0.632,56
1.46,0.632,24
0.87,0.632,41
0.43,0.632,16
0.38,0.632,18
0.37,0.632,18
0.27,0.632,1
0.2,0.632,4
0.1,0.632,5
0.02,0.632,1
3.05,,6
2.72,,102
2.16,,99
1.79,,86
0.9,,15
0.56,,27
0.43,,21
0.39,,15
0.29,,6
0.08,,4
0.06,,3
0.0,,0
1.44,,67
1.2,,46
1.12,,55
0.97,,2
0.82,,14
0.54,,26
0.25,,1
0.19,,4
0.18,,9
0.15,,6
0.1,,5
0.02,,1
1.89,,4
1.56,,61
1.22,,58
1.21,,5
1.01,,50
0.92,,16
0.43,,21
0.33,,17
0.3,,12
0.23,,5
0.08,,4
0.06,,3
2.78,,6
2.24,,90
1.81,,88
1.75,,31
1.41,,71
0.58,,29
0.51,,27
0.5,,20
0.47,,2
0.36,,8
0.16,,8
0.06,,3
3.22,0.613,7
2.99,0.613,123
2.29,0.613,113
1.65,0.613,84
1.43,0.613,26
1.37,0.613,6
0.74,0.613,37
0.57,0.613,13
0.45,0.613,24
0.42,0.613,17
0.08,0.613,4
0.08,0.613,4
4.79,,11
3.5,,147
2.25,,113
2.1,,39
1.91,,98
1.1,,5
0.58,,24
0.57,,29
0.42,,23
0.38,,9
0.18,,9
0.14,,7
2.01,,86
1.98,,101
1.79,,92
1.48,,7
1.31,,25
1.25,,3
0.75,,38
0.5,,28
0.46,,11
0.43,,18
0.12,,6
0.04,,2
3.31,,9
2.61,,103
2.44,,112
1.85,,92
1.37,,27
0.7,,35
0.5,,26
0.47,,20
0.43,,2
0.32,,8
0.08,,4
0.06,,3
1.78,,80
1.69,,34
1.6,,4
1.51,,79
1.49,,77
0.71,,36
0.6,,3
0.44,,25
0.42,,18
0.31,,8
0.12,,6
0.04,,2
3.6,0.643,9
2.31,0.643,106
1.69,0.643,35
1.59,0.643,85
1.08,0.643,56
0.77,0.643,4
0.63,0.643,32
0.48,0.643,28
0.45,0.643,20
0.3,0.643,8
0.15,0.643,8
0.04,0.643,2
1.88,0.651,88
1.59,0.651,87
1.49,0.651,77
1.31,0.651,28
0.76,0.651,2
0.74,0.651,4
0.67,0.651,34
0.33,0.651,15
0.26,0.651,7
0.22,0.651,13
0.04,0.651,2
0.02,0.651,1
2.94,0.659,8
2.69,0.659,128
2.07,0.659,107
1.59,0.659,35
1.57,0.659,88
0.94,0.659,48
0.46,0.659,13
0.43,0.659,26
0.42,0.659,19
0.18,0.659,1
0.14,0.659,7
0.13,0.659,7
3.38,0.663,164
2.3,0.663,119
2.22,0.663,128
1.94,0.663,44
1.79,0.663,5
0.69,0.663,4
0.69,0.663,32
0.63,0.663,32
0.51,0.663,15
0.47,0.663,29
0.15,0.663,8
0.13,0.663,7
3.13,0.666,154
2.82,0.666,8
2.43,0.666,126
2.15,0.666,127
1.7,0.666,40
0.98,0.666,50
0.67,0.666,32
0.37,0.666,23
0.36,0.666,11
0.33,0.666,2
0.08,0.666,4
0.06,0.666,3
2.8,,8
2.52,,126
1.73,,90
1.69,,41
1.66,,101
0.67,,34
0.56,,27
0.41,,26
0.32,,2
0.32,,10
0.21,,11
0.11,,6
44.11,0.725,305
20.03,0.725,624
11.15,0.725,131
11.12,0.725,497
8.07,0.725,219
7.52,0.725,277
5.28,0.725,176
3.83,0.725,174
2.2,0.725,59
1.35,0.725,43
0.24,0.725,8
0.03,0.725,1
42.87,,305
21.3,,677
12.01,,538
10.48,,127
9.56,,265
8.05,,301
6.77,,227
3.45,,157
2.74,,75
1.68,,54
0.62,,20
0.3,,9
45.5,,335
21.36,,693
10.71,,479
10.07,,127
9.78,,277
8.4,,320
6.42,,216
3.96,,180
3.21,,90
2.12,,68
0.54,,17
0.07,,2
46.88,,354
19.69,,651
12.02,,156
11.98,,537
10.43,,303
8.42,,284
8.38,,324
4.19,,191
2.75,,79
1.83,,59
0.68,,21
0.03,,1
46.53,,359
20.17,,679
12.38,,557
11.43,,152
10.6,,316
8.42,,284
8.29,,325
3.37,,154
2.62,,77
1.87,,60
0.6,,18
0.21,,6
51.46,0.756,404
19.46,0.756,666
12.88,0.756,175
10.64,0.756,325
10.63,0.756,481
7.76,0.756,308
7.12,0.756,240
3.73,0.756,171
3.0,0.756,90
1.68,0.756,54
0.66,0.756,19
0.22,0.756,6
43.98,,350
21.11,,732
12.42,,172
10.45,,326
10.35,,473
7.45,,299
7.07,,238
3.2,,148
2.68,,82
2.22,,71
0.72,,20
0.19,,5
48.02,,390
18.74,,655
10.71,,338
10.6,,490
10.54,,151
6.75,,225
6.5,,263
3.35,,157
2.13,,66
1.32,,42
0.23,,6
0.12,,3
43.63,,366
19.37,,690
12.53,,588
12.07,,377
9.8,,144
7.33,,246
7.21,,295
3.54,,168
3.01,,92
1.65,,53
0.63,,16
0.08,,2
44.45,,381
20.65,,739
13.22,,418
13.13,,628
9.98,,150
7.59,,253
6.97,,286
3.48,,168
2.59,,80
1.76,,56
0.41,,10
0.09,,2
45.08,0.803,397
20.03,0.803,718
12.45,0.803,398
12.29,0.803,600
10.25,0.803,158
8.7,0.803,287
6.65,0.803,273
3.71,0.803,183
2.21,0.803,69
2.06,0.803,65
0.34,0.803,8
0.04,0.803,1
44.32,,403
19.97,,716
12.91,,643
12.58,,406
10.16,,161
8.57,,278
7.26,,298
4.42,,222
3.5,,110
2.25,,70
0.37,,8
0.22,,5
49.25,,464
19.54,,702
13.27,,673
12.93,,421
11.39,,186
8.09,,257
7.1,,292
4.05,,207
2.75,,87
2.3,,70
0.41,,9
0.24,,5
46.13,,451
19.48,,702
13.49,,443
12.59,,650
9.2,,155
8.04,,249
6.24,,257
3.9,,203
3.1,,99
1.48,,44
0.2,,4
0.19,,4
43.95,,453
18.68,,681
13.05,,689
10.99,,368
9.76,,171
7.44,,309
7.21,,218
3.83,,204
2.11,,61
1.97,,64
0.09,,2
0.0,,0
44.95,0.827,488
19.13,0.827,710
13.59,0.827,742
11.84,0.827,400
9.06,0.827,165
7.67,0.827,229
6.82,0.827,285
3.93,0.827,216
3.27,0.827,107
1.51,0.827,43
0.29,0.827,6
0.15,0.827,3
41.03,,462
17.55,,658
12.52,,702
11.77,,407
8.54,,160
6.66,,194
5.41,,228
4.15,,234
2.79,,93
1.44,,40
0.34,,7
0.2,,4
42.52,,498
18.08,,688
13.0,,752
11.61,,414
7.96,,154
6.86,,196
6.29,,268
4.23,,245
3.01,,103
1.69,,46
0.34,,7
0.05,,1
42.9,,523
17.53,,676
13.42,,799
12.52,,459
8.11,,162
6.83,,191
5.8,,250
4.47,,266
2.66,,93
2.1,,56
0.1,,2
0.05,,1
39.24,,498
16.87,,659
14.46,,887
11.2,,421
8.87,,183
6.4,,175
5.99,,261
4.37,,267
2.5,,89
2.15,,56
0.53,,11
0.05,,1
38.45,0.845,508
16.74,0.845,663
13.11,0.845,829
10.46,0.845,402
7.79,0.845,166
6.29,0.845,277
6.11,0.845,164
3.64,0.845,228
3.24,0.845,117
1.49,0.845,38
0.19,0.845,4
0.15,0.845,3
35.73,,491
16.86,,676
12.62,,822
9.43,,368
6.55,,144
5.81,,153
4.88,,217
3.81,,245
2.38,,87
1.56,,39
0.15,,3
0.09,,2
37.62,,536
15.57,,633
12.49,,841
8.38,,332
6.45,,146
5.51,,248
4.37,,114
4.16,,275
2.63,,97
1.21,,30
0.32,,7
0.24,,5
32.92,,484
17.02,,701
14.02,,972
9.55,,379
6.62,,154
5.43,,247
5.35,,138
3.85,,261
2.35,,87
1.22,,30
0.1,,2
0.09,,2
34.14,,517
17.14,,714
13.35,,945
8.86,,344
6.25,,149
5.5,,139
4.94,,227
3.96,,274
2.19,,80
1.33,,32
0.31,,7
0.05,,1
31.4,0.867,488
15.06,0.867,635
13.53,0.867,971
7.28,0.867,272
4.92,0.867,120
4.45,0.867,207
4.03,0.867,99
4.0,0.867,281
1.66,0.867,59
0.98,0.867,23
0.13,0.867,3
0.0,0.867,0
32.37,0.87,514
14.08,0.87,603
12.97,0.87,942
7.92,0.87,282
5.36,0.87,133
4.88,0.87,230
4.07,0.87,290
3.89,0.87,93
2.04,0.87,70
0.92,0.87,21
0.05,0.87,1
0.04,0.87,1
34.5,0.874,571
15.76,0.874,695
13.49,0.874,1016
9.27,0.874,318
5.53,0.874,143
5.04,0.874,120
4.82,0.874,230
4.55,0.874,333
2.22,0.874,74
1.49,0.874,34
0.17,0.874,4
0.04,0.874,1
31.61,0.874,530
17.99,0.874,812
15.55,0.874,1174
8.07,0.874,260
6.63,0.874,173
5.88,0.874,287
5.62,0.874,131
5.08,0.874,373
2.49,0.874,79
2.02,0.874,45
0.25,0.874,6
0.13,0.874,3
34.99,0.876,587
16.36,0.876,759
15.68,0.876,1184
8.81,0.876,268
6.01,0.876,157
5.92,0.876,136
5.87,0.876,294
5.15,0.876,380
2.86,0.876,86
2.28,0.876,50
0.26,0.876,6
0.16,0.876,4
33.84,,573
15.49,,736
13.44,,1015
8.32,,241
6.4,,168
5.48,,281
4.87,,360
4.77,,109
2.29,,66
2.16,,47
0.28,,7
0.04,,1
125.22,0.597,144
85.59,0.597,1432
79.5,0.597,1024
65.15,0.597,443
57.08,0.597,943
56.09,0.597,824
33.6,0.597,426
21.7,0.597,23
14.48,0.597,203
13.33,0.597,80
3.87,0.597,71
3.11,0.597,55
123.72,,145
79.75,,1045
76.6,,1304
66.75,,461
56.91,,851
47.85,,804
28.29,,365
20.11,,22
13.54,,193
11.77,,72
2.57,,48
1.94,,35
76.18,,146
70.51,,648
60.22,,918
57.78,,1211
43.33,,768
28.96,,500
18.73,,284
15.29,,30
10.67,,228
10.56,,102
2.01,,37
1.47,,26
92.57,,181
73.21,,1109
69.75,,649
68.97,,1491
51.92,,924
35.84,,623
26.33,,53
22.51,,341
14.2,,313
11.99,,118
2.82,,49
1.99,,36
108.22,,214
71.53,,677
70.44,,1567
64.55,,968
41.28,,740
29.77,,522
20.54,,310
15.57,,32
12.24,,278
11.72,,118
3.04,,52
2.25,,40
91.81,,182
70.52,,1609
70.49,,683
67.29,,997
42.37,,765
30.33,,536
23.47,,49
20.18,,303
13.02,,304
11.68,,121
2.08,,35
2.0,,35
101.59,0.679,200
72.97,0.679,729
65.23,0.679,1521
59.62,0.679,873
33.88,0.679,615
28.36,0.679,504
19.26,0.679,288
18.96,0.679,40
12.91,0.679,309
11.66,0.679,125
1.63,0.679,27
1.22,0.679,21
79.1,,162
65.46,,671
62.14,,1468
51.36,,755
28.04,,508
22.15,,394
14.9,,224
13.92,,31
10.01,,244
9.01,,100
1.06,,18
0.91,,15
78.03,,165
61.77,,1476
60.72,,641
43.23,,639
28.89,,520
18.9,,335
14.06,,213
13.24,,31
9.19,,106
8.23,,204
1.72,,28
1.43,,24
87.74,,190
63.32,,690
61.46,,1483
43.67,,650
28.57,,509
20.34,,358
15.5,,38
12.16,,186
9.24,,111
8.67,,218
1.42,,23
0.66,,11
93.81,,211
54.63,,649
50.54,,1246
37.17,,573
24.92,,423
19.6,,333
18.44,,51
12.17,,194
8.25,,111
7.61,,198
0.91,,15
0.68,,11
97.56,,20
90.91,,2
68.32,,11
51.28,,6
47.62,,2
33.33,,5
31.66,,17
30.97,,7
13.62,,7
3.66,,2
1.91,,1
0.0,,0
69.76,,2
29.95,,13
26.76,,1
21.34,,7
20.51,,6
14.96,,6
13.03,,2
7.11,,2
6.06,,2
2.51,,1
0.0,,0
0.0,,0
68.52,,2
41.97,,13
35.93,,12
31.67,,5
26.48,,1
19.9,,8
18.38,,8
3.37,,1
2.97,,1
2.51,,1
0.0,,0
0.0,,0
36.53,,12
33.78,,1
26.21,,1
24.8,,10
23.13,,4
20.64,,9
20.46,,7
18.37,,3
5.8,,2
0.0,,0
0.0,,0
0.0,,0
48.38,,17
33.74,,1
31.75,,11
26.01,,1
25.26,,11
22.13,,4
8.47,,3
7.43,,3
5.91,,1
3.04,,1
0.0,,0
0.0,,0
150.0,,3
23.53,,8
14.89,,7
7.14,,2
6.25,,1
5.71,,2
4.35,,2
2.22,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
39.87,,15
34.93,,13
33.57,,1
25.43,,1
22.49,,9
20.48,,4
14.15,,5
11.65,,5
5.55,,1
4.67,,2
2.67,,1
0.0,,0
28.37,,11
26.98,,5
26.07,,10
21.23,,9
15.11,,6
5.52,,2
5.18,,2
4.95,,1
4.55,,2
0.0,,0
0.0,,0
0.0,,0
34.32,,14
33.86,,1
29.34,,12
23.49,,10
20.07,,4
13.59,,3
12.86,,5
10.64,,4
2.35,,1
2.0,,1
0.0,,0
0.0,,0
32.47,,1
14.61,,6
13.56,,6
7.32,,3
4.92,,1
4.48,,1
2.55,,1
2.26,,1
2.1,,1
0.0,,0
0.0,,0
0.0,,0
31.14,,1
19.41,,4
12.17,,5
12.16,,5
10.84,,5
7.83,,3
6.52,,3
5.06,,2
4.43,,1
4.16,,2
1.97,,1
0.0,,0
29.94,,1
17.05,,7
16.58,,8
14.41,,3
10.37,,4
6.24,,3
4.85,,2
2.51,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
86.56,,3
42.84,,9
22.0,,9
19.88,,8
15.87,,8
12.07,,5
7.99,,4
5.16,,2
4.33,,1
0.0,,0
0.0,,0
0.0,,0
28.58,,15
26.97,,11
21.56,,9
15.42,,6
12.79,,3
9.43,,2
7.37,,3
3.85,,2
1.96,,1
0.0,,0
0.0,,0
0.0,,0
51.85,,21
46.84,,10
29.5,,16
26.25,,1
20.88,,5
14.23,,6
12.87,,5
9.33,,5
3.91,,2
2.43,,1
0.0,,0
0.0,,0
37.28,,15
27.79,,6
26.87,,15
25.03,,1
23.36,,10
19.74,,1
16.36,,4
12.9,,5
9.59,,4
7.27,,4
6.1,,3
1.94,,1
54.73,,12
50.0,,20
48.16,,2
26.16,,15
16.06,,7
15.5,,6
12.44,,7
12.01,,3
7.09,,3
3.85,,2
0.0,,0
0.0,,0
44.8,,10
39.09,,23
23.39,,1
20.11,,8
18.29,,1
13.97,,6
13.52,,6
11.72,,3
8.69,,5
4.02,,2
2.59,,1
1.91,,1
45.49,0.692,18
35.14,0.692,8
31.46,0.692,19
26.63,0.692,12
22.95,0.692,1
17.72,0.692,1
10.36,0.692,4
7.61,0.692,2
4.6,0.692,2
3.81,0.692,2
3.39,0.692,2
2.01,0.692,1
59.59,,37
43.89,,2
43.2,,10
41.54,,19
40.61,,16
25.02,,11
18.59,,5
15.55,,6
8.26,,5
2.01,,1
0.0,,0
0.0,,0
63.59,,3
61.19,,24
54.83,,35
42.37,,10
32.75,,2
25.88,,12
22.5,,10
15.57,,6
14.49,,4
11.24,,7
6.04,,3
5.69,,3
82.63,,4
71.7,,47
62.18,,15
58.82,,23
44.71,,21
31.17,,14
17.61,,5
15.84,,1
14.06,,9
10.38,,4
5.7,,3
2.02,,1
81.1,,4
68.54,,46
48.46,,12
45.99,,18
37.86,,18
20.53,,6
19.84,,9
15.31,,1
13.71,,9
10.35,,4
6.11,,3
1.91,,1
100.12,0.707,5
59.19,0.707,4
58.44,0.707,40
48.26,0.707,19
39.18,0.707,10
37.41,0.707,18
21.82,0.707,10
20.86,0.707,14
18.02,0.707,7
9.97,0.707,3
8.2,0.707,4
3.83,0.707,2
96.45,0.709,5
56.12,0.709,39
55.29,0.709,22
39.08,0.709,19
38.11,0.709,10
25.93,0.709,12
15.29,0.709,6
13.18,0.709,9
9.74,0.709,3
4.12,0.709,2
0.0,0.709,0
0.0,0.709,0
187.06,0.711,10
59.39,0.711,24
52.61,0.711,37
44.37,0.711,12
34.64,0.711,17
25.36,0.711,8
19.27,0.711,9
15.09,0.711,6
10.1,0.711,7
6.22,0.711,3
0.0,0.711,0
0.0,0.711,0
65.61,0.713,27
54.94,0.713,39
36.38,0.713,18
32.15,0.713,9
25.48,0.713,12
22.31,0.713,9
18.28,0.713,1
12.35,0.713,4
11.4,0.713,8
5.82,0.713,3
2.08,0.713,1
0.0,0.713,0
90.43,0.714,5
62.03,0.714,26
53.15,0.714,38
41.14,0.714,12
24.42,0.714,10
18.07,0.714,9
17.94,0.714,6
16.89,0.714,8
12.7,0.714,9
12.49,0.714,1
4.18,0.714,2
3.9,0.714,2
50.18,,124
35.05,,394
34.28,,281
29.99,,174
18.35,,73
17.05,,185
16.88,,102
12.89,,117
10.29,,57
5.56,,32
0.39,,2
0.0,,0
47.18,,119
36.71,,298
34.55,,394
29.85,,174
18.54,,204
18.16,,110
14.9,,134
13.76,,56
11.33,,63
5.89,,34
0.59,,3
0.21,,1
53.29,,137
35.33,,284
33.72,,200
32.91,,381
19.83,,120
16.5,,147
13.48,,56
12.6,,71
11.92,,133
8.34,,48
0.42,,2
0.0,,0
55.07,0.815,144
35.96,0.815,287
28.96,0.815,340
25.88,0.815,157
15.61,0.815,138
14.9,0.815,63
14.66,0.815,88
13.8,0.815,156
10.96,0.815,63
5.25,0.815,30
0.79,0.815,4
0.21,0.815,1
49.13,,130
33.5,,266
31.53,,375
26.24,,162
16.95,,100
14.8,,130
14.45,,62
14.15,,162
10.61,,62
4.97,,28
0.62,,3
0.59,,3
52.22,,140
29.85,,359
29.32,,232
23.0,,144
14.76,,129
13.33,,58
12.53,,145
10.04,,58
8.44,,50
6.7,,37
0.59,,3
0.0,,0
51.0,,138
31.71,,385
29.71,,235
20.37,,129
13.87,,61
12.92,,151
12.4,,108
11.99,,68
10.18,,61
6.63,,36
0.19,,1
0.0,,0
50.09,,137
29.23,,232
28.32,,347
21.77,,139
15.75,,70
13.65,,119
13.17,,74
11.36,,134
8.43,,51
3.53,,19
0.39,,2
0.0,,0
42.86,0.856,120
30.07,0.856,371
29.32,0.856,233
20.91,0.856,134
17.19,0.856,78
13.7,0.856,163
13.44,0.856,75
11.85,0.856,103
6.4,0.856,39
5.24,0.856,28
0.55,0.856,3
0.19,0.856,1
39.25,,113
28.34,,225
26.3,,326
21.95,,141
14.62,,68
12.21,,146
11.98,,66
11.12,,96
7.36,,45
4.55,,24
0.38,,2
0.18,,1
36.15,,106
28.38,,227
26.82,,333
19.44,,125
11.62,,63
11.5,,138
9.72,,84
9.09,,43
6.85,,42
6.55,,34
0.55,,3
0.52,,3
43.38,,129
30.77,,250
26.18,,325
18.57,,119
12.33,,59
12.27,,107
10.67,,57
9.92,,119
5.71,,35
5.48,,28
0.34,,2
0.18,,1
40.59,,122
28.77,,239
25.55,,317
16.22,,103
14.79,,78
11.75,,141
10.78,,52
9.94,,88
7.4,,45
6.35,,32
0.5,,3
0.0,,0
42.22,0.897,128
25.92,0.897,221
22.17,0.897,275
18.2,0.897,114
12.01,0.897,63
11.1,0.897,100
10.24,0.897,123
10.11,0.897,49
5.19,0.897,26
4.99,0.897,30
0.18,0.897,1
0.17,0.897,1
42.22,,129
26.03,,228
25.05,,311
16.87,,104
12.95,,63
12.61,,116
11.24,,135
11.19,,59
4.89,,29
3.58,,18
0.53,,3
0.33,,2
36.5,,112
28.01,,252
25.34,,315
16.67,,101
14.63,,78
10.86,,102
10.08,,49
8.74,,105
6.16,,36
4.52,,23
0.67,,4
0.53,,3
34.1,,105
24.39,,225
24.14,,300
14.25,,85
11.05,,60
10.29,,50
10.07,,58
9.6,,92
8.24,,99
6.75,,35
0.36,,2
0.17,,1
35.22,,109
26.28,,248
24.18,,300
16.2,,90
14.22,,84
10.96,,107
8.84,,43
8.59,,103
6.04,,32
5.61,,32
0.74,,4
0.53,,3
37.61,0.892,117
26.28,0.892,253
23.97,0.892,297
16.15,0.892,95
12.2,0.892,121
11.95,0.892,68
11.26,0.892,135
9.86,0.892,48
7.04,0.892,40
6.64,0.892,36
0.9,0.892,5
0.76,0.892,4
36.47,,114
27.06,,265
22.85,,284
13.47,,79
12.45,,73
11.89,,143
10.06,,49
9.35,,94
9.15,,51
7.25,,41
0.39,,2
0.37,,2
32.46,,102
23.82,,298
22.5,,224
17.58,,103
11.42,,69
10.66,,129
9.52,,97
7.0,,34
6.1,,35
4.98,,28
0.95,,5
0.4,,2
34.22,,108
25.98,,263
23.2,,292
16.37,,96
15.49,,96
8.69,,42
8.51,,88
8.13,,99
7.48,,42
6.8,,40
0.81,,4
0.0,,0
34.41,,109
25.36,,261
24.71,,313
18.87,,111
14.4,,91
10.84,,133
10.11,,106
7.48,,36
7.16,,43
5.87,,33
0.61,,3
0.58,,3
31.66,0.901,101
25.18,0.901,263
21.98,0.901,280
17.87,0.901,106
13.61,0.901,87
9.87,0.901,105
8.1,0.901,100
7.08,0.901,34
5.49,0.901,31
5.1,0.901,31
0.41,0.901,2
0.19,0.901,1
26.66,0.903,86
23.12,0.903,245
20.59,0.903,263
17.81,0.903,107
13.29,0.903,85
9.1,0.903,98
8.31,0.903,103
8.05,0.903,46
7.92,0.903,38
5.93,0.903,36
0.58,0.903,3
0.41,0.903,2
33.33,0.904,109
23.83,0.904,256
20.08,0.904,257
18.54,0.904,113
13.07,0.904,83
11.28,0.904,140
8.54,0.904,41
8.16,0.904,89
5.64,0.904,34
4.65,0.904,27
0.8,0.904,4
0.19,0.904,1
33.03,0.905,110
25.12,0.905,273
20.73,0.905,266
17.85,0.905,111
15.75,0.905,99
9.96,0.905,48
9.8,0.905,108
9.4,0.905,117
8.07,0.905,48
7.74,0.905,46
0.55,0.905,3
0.2,0.905,1
34.87,0.907,119
20.41,0.907,224
18.46,0.907,238
17.85,0.907,114
14.17,0.907,88
10.8,0.907,135
9.26,0.907,45
9.08,0.907,101
6.89,0.907,42
6.14,0.907,36
0.76,0.907,4
0.36,0.907,2
33.69,,115
24.42,,268
22.33,,288
16.91,,108
11.11,,69
9.17,,102
8.0,,100
7.87,,48
7.82,,38
6.49,,38
0.95,,5
0.54,,3
27.82,,100
20.97,,232
20.46,,266
17.01,,114
11.56,,70
9.46,,119
9.28,,104
9.12,,45
6.86,,44
6.3,,36
88.22,0.846,146
44.14,0.846,262
34.87,0.846,358
24.94,0.846,146
24.21,0.846,104
20.84,0.846,143
18.03,0.846,55
12.96,0.846,130
7.7,0.846,45
6.68,0.846,28
0.48,0.846,2
0.0,0.846,0
80.19,,136
42.54,,255
34.3,,357
26.48,,153
24.75,,105
23.5,,73
18.27,,126
14.74,,150
8.61,,50
5.57,,23
0.94,,4
0.0,,0
77.32,,134
37.65,,229
33.65,,354
29.16,,92
25.98,,147
23.09,,97
14.67,,102
11.36,,117
7.52,,43
5.65,,23
0.47,,2
0.25,,1
86.42,,153
43.68,,271
31.01,,331
28.45,,159
22.47,,72
21.81,,92
15.06,,106
12.36,,129
5.65,,23
5.33,,30
0.69,,3
0.49,,2
76.91,,139
37.04,,235
31.0,,335
24.44,,133
22.73,,74
20.08,,85
15.13,,108
11.82,,125
6.73,,37
5.15,,21
0.49,,2
0.46,,2
82.35,0.888,152
36.83,0.888,239
32.9,0.888,360
27.72,0.888,147
23.87,0.888,79
18.5,0.888,79
17.69,0.888,128
11.56,0.888,124
8.74,0.888,47
4.88,0.888,20
0.92,0.888,4
0.24,0.888,1
84.82,,160
39.58,,263
29.32,,325
25.57,,86
21.98,,95
19.44,,101
17.01,,125
11.31,,123
6.64,,35
5.06,,21
0.73,,3
0.23,,1
82.65,,163
39.06,,268
31.02,,108
29.55,,332
27.54,,140
19.56,,147
17.79,,77
13.61,,151
6.66,,28
6.02,,31
0.24,,1
0.0,,0
74.39,,148
33.28,,231
32.86,,115
26.82,,303
18.13,,79
18.08,,137
16.84,,85
10.39,,116
5.48,,28
4.96,,21
0.97,,4
0.46,,2
78.56,,160
33.26,,236
30.13,,107
27.17,,310
18.96,,146
17.27,,86
14.5,,64
10.55,,119
6.74,,34
4.9,,21
0.23,,1
0.0,,0
84.67,0.904,177
34.93,0.904,253
26.76,0.904,308
26.3,0.904,95
18.25,0.904,90
15.44,0.904,69
15.24,0.904,119
10.8,0.904,123
8.01,0.904,40
5.32,0.904,23
0.47,0.904,2
0.0,0.904,0
75.94,,163
35.51,,262
29.39,,108
23.86,,277
19.38,,95
18.82,,149
14.16,,64
11.23,,129
6.85,,34
5.27,,23
0.75,,3
0.47,,2
86.54,,191
36.61,,275
32.65,,122
25.3,,297
17.2,,138
16.23,,80
16.16,,74
9.57,,111
8.15,,36
6.43,,32
0.72,,3
0.25,,1
77.14,,175
32.78,,251
30.82,,117
24.45,,291
19.64,,160
15.71,,79
13.76,,64
9.55,,112
6.94,,35
6.48,,29
0.24,,1
0.0,,0
53.17,,124
30.99,,242
25.82,,311
15.95,,75
14.05,,72
10.64,,41
10.27,,85
8.95,,106
4.88,,25
4.42,,20
0.73,,3
0.26,,1
47.5,0.924,114
27.62,0.924,220
22.0,0.924,267
14.25,0.924,74
11.42,0.924,96
9.94,0.924,47
9.21,0.924,36
8.63,0.924,103
6.16,0.924,32
3.3,0.924,15
0.49,0.924,2
0.0,0.924,0
51.27,0.925,125
27.27,0.925,221
21.43,0.925,261
15.08,0.925,81
14.01,0.925,67
11.24,0.925,44
11.01,0.925,94
8.17,0.925,98
4.73,0.925,25
3.26,0.925,15
0.49,0.925,2
0.26,0.925,1
51.57,0.927,129
28.7,0.927,238
20.49,0.927,251
13.55,0.927,65
12.08,0.927,66
11.73,0.927,102
10.33,0.927,41
8.63,0.927,104
5.41,0.927,29
2.17,0.927,10
0.73,0.927,3
0.0,0.927,0
56.88,0.928,146
29.81,0.928,253
20.68,0.928,255
14.01,0.928,78
12.29,0.928,109
10.83,0.928,52
9.22,0.928,37
8.25,0.928,100
3.85,0.928,21
3.69,0.928,17
0.49,0.928,2
0.26,0.928,1
53.8,0.93,144
28.58,0.93,249
19.69,0.93,245
11.88,0.93,68
11.52,0.93,47
9.83,0.93,48
9.72,0.93,88
7.77,0.93,95
5.31,0.93,30
2.99,0.93,14
0.52,0.93,2
0.49,0.93,2
51.89,,143
29.61,,264
19.38,,242
13.63,,80
12.84,,62
9.9,,41
9.05,,111
8.89,,82
4.32,,20
4.15,,24
0.51,,2
0.49,,2
11.04,0.539,453
11.03,0.539,211
10.67,0.539,593
10.1,0.539,573
9.68,0.539,28
9.43,0.539,448
6.0,0.539,254
4.79,0.539,236
4.57,0.539,94
4.01,0.539,17
0.76,0.539,46
0.46,0.539,29
10.68,,214
10.58,,449
10.06,,495
9.6,,555
8.56,,485
7.23,,22
5.21,,229
3.97,,204
3.06,,66
1.8,,8
0.63,,39
0.53,,32
11.38,,239
11.28,,36
10.55,,621
10.37,,454
9.22,,531
8.97,,458
5.83,,265
4.32,,20
4.23,,96
4.22,,227
0.76,,47
0.69,,41
15.46,0.572,55
13.1,0.572,622
12.39,0.572,753
12.02,0.572,293
11.65,0.572,665
8.64,0.572,511
6.89,0.572,339
5.63,0.572,29
4.72,0.572,290
3.83,0.572,102
0.85,0.572,51
0.74,0.572,43
13.21,,643
12.62,,768
11.84,,44
11.63,,295
10.78,,636
7.76,,460
5.54,,277
4.24,,118
4.23,,268
4.13,,22
0.27,,16
0.21,,12
12.88,,641
11.93,,46
11.77,,715
11.03,,672
10.38,,274
8.02,,475
6.36,,322
4.34,,283
3.1,,17
2.96,,86
0.19,,11
0.14,,8
9.51,,35
